date,log_price,sales_latent,sales
2021-09-20,2.995732273553991,10.92897465092222,15
2021-09-21,2.995732273553991,11.487966861970914,10
2021-09-22,2.995732273553991,12.714604708100293,11
2021-09-23,2.995732273553991,13.173702149556751,14
2021-09-24,2.995732273553991,12.78800452574201,11
2021-09-25,2.995732273553991,11.760104161698088,14
2021-09-26,2.995732273553991,10.968654975511328,9
2021-09-27,2.995732273553991,10.99014428501609,5
2021-09-28,2.995732273553991,11.921422528306163,21
2021-09-29,2.995732273553991,13.264352596041812,9
2021-09-30,2.995732273553991,13.805931152908059,16
2021-10-01,2.995732273553991,13.424312782439856,11
2021-10-02,2.995732273553991,12.511647261648603,9
2021-10-03,2.995732273553991,11.37348263113113,9
2021-10-04,2.995732273553991,11.402220562257552,11
2021-10-05,2.995732273553991,12.10511105445436,9
2021-10-06,2.995732273553991,12.730444846084978,21
2021-10-07,2.995732273553991,13.209626505303449,8
2021-10-08,2.995732273553991,12.826719009697486,10
2021-10-09,2.995732273553991,11.828881311588491,8
2021-10-10,2.995732273553991,10.790317844277833,6
2021-10-11,2.995732273553991,10.83074759327898,13
2021-10-12,2.995732273553991,11.561829668106087,10
2021-10-13,2.995732273553991,12.422478400331043,13
2021-10-14,2.995732273553991,12.792656200689066,9
2021-10-15,2.995732273553991,12.14163368418774,10
2021-10-16,2.995732273553991,11.214812348950106,11
2021-10-17,2.995732273553991,10.259961775690714,19
2021-10-18,2.995732273553991,10.016063731022058,6
2021-10-19,2.995732273553991,10.545286508958505,14
2021-10-20,2.995732273553991,11.143412906595145,5
2021-10-21,2.995732273553991,11.295726750513564,19
2021-10-22,2.995732273553991,11.128532120881463,5
2021-10-23,2.995732273553991,10.301833962019293,13
2021-10-24,2.995732273553991,9.706989742558042,8
2021-10-25,2.995732273553991,9.79950894233384,13
2021-10-26,2.995732273553991,10.501579687768428,12
2021-10-27,2.995732273553991,11.238335633359652,9
2021-10-28,2.995732273553991,11.834179324157708,24
2021-10-29,3.095732273553991,10.622183618536026,13
2021-10-30,3.095732273553991,9.824950352240073,12
2021-10-31,3.095732273553991,9.11021263990263,6
2021-11-01,3.095732273553991,8.981731637412953,5
2021-11-02,3.095732273553991,9.714971867492798,7
2021-11-03,3.095732273553991,10.62479656113267,8
2021-11-04,3.095732273553991,10.976540271015237,9
2021-11-05,3.095732273553991,10.794321612746918,12
2021-11-06,3.095732273553991,10.009469280822136,8
2021-11-07,3.095732273553991,9.295419565184694,12
2021-11-08,3.095732273553991,9.422742072027804,17
2021-11-09,3.095732273553991,10.052346452899958,8
2021-11-10,3.095732273553991,11.155489630078243,16
2021-11-11,3.095732273553991,11.689185518169447,13
2021-11-12,3.095732273553991,11.287359468350012,15
2021-11-13,3.095732273553991,10.716928567049877,6
2021-11-14,3.095732273553991,9.982979953111968,9
2021-11-15,3.095732273553991,10.021554974068854,11
2021-11-16,3.095732273553991,10.787010599956753,17
2021-11-17,3.095732273553991,11.735087774588536,13
2021-11-18,3.095732273553991,12.198640010383876,11
2021-11-19,3.095732273553991,11.95927979756111,11
2021-11-20,3.095732273553991,10.86691238412398,16
2021-11-21,3.095732273553991,10.109206324181077,7
2021-11-22,3.095732273553991,10.197161395562656,12
2021-11-23,3.095732273553991,10.780946715710764,12
2021-11-24,3.095732273553991,11.983396938708335,17
2021-11-25,3.095732273553991,12.800114646838223,11
2021-11-26,3.095732273553991,12.261889632321223,15
2021-11-27,3.095732273553991,11.278218126896437,12
2021-11-28,3.095732273553991,10.526023166906294,11
2021-11-29,3.095732273553991,10.688963548042043,8
2021-11-30,3.095732273553991,11.768270096517707,8
2021-12-01,3.095732273553991,12.834129015734565,14
2021-12-02,3.095732273553991,13.085756766148744,14
2021-12-03,3.095732273553991,12.999020257955614,18
2021-12-04,3.095732273553991,11.859910415329368,12
2021-12-05,3.095732273553991,10.997338142895236,9
2021-12-06,3.095732273553991,10.76983905797989,11
2021-12-07,3.095732273553991,11.708048325774643,7
2021-12-08,3.095732273553991,12.771295773712817,7
2021-12-09,3.095732273553991,13.21905116267884,14
2021-12-10,3.095732273553991,12.684648774693871,14
2021-12-11,3.095732273553991,11.748099928547939,14
2021-12-12,3.095732273553991,11.183626221641166,13
2021-12-13,3.095732273553991,11.379463929620131,11
2021-12-14,3.095732273553991,12.196047026637828,20
2021-12-15,3.095732273553991,13.106490067950926,14
2021-12-16,3.095732273553991,13.416717173062604,7
2021-12-17,3.095732273553991,13.107991046871438,11
2021-12-18,3.095732273553991,12.082366787310267,15
2021-12-19,3.095732273553991,11.323690723342626,9
2021-12-20,3.095732273553991,11.462449205222628,23
2021-12-21,3.095732273553991,12.041752385886257,14
2021-12-22,3.095732273553991,13.054245568568449,16
2021-12-23,3.095732273553991,13.696096537131485,15
2021-12-24,3.095732273553991,13.428214738641389,8
2021-12-25,3.095732273553991,12.125011384960876,6
2021-12-26,3.095732273553991,11.591716843942498,10
2021-12-27,3.095732273553991,11.738403127849802,10
2021-12-28,3.095732273553991,12.570587654016885,16
2021-12-29,3.095732273553991,13.756672383949384,9
2021-12-30,3.095732273553991,14.754983546605214,15
2021-12-31,3.095732273553991,14.4331383110973,11
2022-01-01,3.095732273553991,14.475761474540079,18
2022-01-02,3.095732273553991,13.114254638718371,13
2022-01-03,3.095732273553991,12.278339232378668,6
2022-01-04,3.095732273553991,12.22864962626597,14
2022-01-05,3.095732273553991,13.021259661926688,18
2022-01-06,3.095732273553991,14.763488532219966,14
2022-01-07,3.095732273553991,15.36557079122984,14
2022-01-08,3.095732273553991,14.898887215615522,20
2022-01-09,3.095732273553991,13.501992267118737,16
2022-01-10,3.095732273553991,12.900690432033466,12
2022-01-11,3.095732273553991,12.646959629563078,11
2022-01-12,3.095732273553991,13.688927003394475,12
2022-01-13,3.095732273553991,14.916082772057512,17
2022-01-14,3.095732273553991,15.468728758517472,11
2022-01-15,3.095732273553991,14.837844911380506,16
2022-01-16,3.095732273553991,13.630018270811032,7
2022-01-17,3.095732273553991,12.634747437792159,11
2022-01-18,3.095732273553991,12.821379700936538,16
2022-01-19,3.095732273553991,13.694671864293458,16
2022-01-20,3.095732273553991,14.820892105081459,18
2022-01-21,3.095732273553991,15.41597598329906,15
2022-01-22,3.095732273553991,15.056829420843165,20
2022-01-23,3.095732273553991,13.859573099273453,15
2022-01-24,3.095732273553991,12.657139807512664,16
2022-01-25,3.095732273553991,12.60030597700251,11
2022-01-26,3.095732273553991,13.725461774852011,14
2022-01-27,3.095732273553991,14.751838903127453,13
2022-01-28,3.095732273553991,15.859450773985271,11
2022-01-29,3.095732273553991,15.062699207886833,22
2022-01-30,3.095732273553991,14.020683975565028,13
2022-01-31,3.095732273553991,12.766943902046993,14
2022-02-01,3.095732273553991,12.805494688694036,8
2022-02-02,3.095732273553991,13.612795292938268,12
2022-02-03,3.095732273553991,14.887485403090498,17
2022-02-04,3.095732273553991,15.37016263194705,14
2022-02-05,3.095732273553991,14.895062259970196,16
2022-02-06,3.095732273553991,13.973019729367023,10
2022-02-07,3.095732273553991,12.699692760634573,17
2022-02-08,3.095732273553991,12.854867380065249,16
2022-02-09,3.095732273553991,13.839386369481142,16
2022-02-10,3.095732273553991,15.24430775216461,19
2022-02-11,3.095732273553991,15.628369508276505,25
2022-02-12,3.095732273553991,14.960805103125093,12
2022-02-13,3.095732273553991,13.397100293406169,7
2022-02-14,3.095732273553991,12.454540150693038,15
2022-02-15,3.095732273553991,12.514116851878196,17
2022-02-16,3.095732273553991,13.438087111834003,17
2022-02-17,3.095732273553991,14.55718923199804,11
2022-02-18,3.095732273553991,15.050522862489416,12
2022-02-19,3.095732273553991,14.527736453744872,12
2022-02-20,3.095732273553991,13.675537410593165,11
2022-02-21,3.095732273553991,12.886482087610073,8
2022-02-22,3.095732273553991,13.044721556733638,18
2022-02-23,3.095732273553991,13.823960297620554,17
2022-02-24,3.095732273553991,15.287529754077031,23
2022-02-25,3.095732273553991,16.436180915466124,17
2022-02-26,3.095732273553991,15.722572051067985,17
2022-02-27,3.095732273553991,14.571975326971506,22
2022-02-28,3.095732273553991,13.509554833985652,15
2022-03-01,3.095732273553991,13.75965600271852,12
2022-03-02,3.095732273553991,14.704942725637393,14
2022-03-03,3.095732273553991,16.23335876480425,11
2022-03-04,3.095732273553991,17.433017689416786,20
2022-03-05,3.095732273553991,17.220211519506663,13
2022-03-06,3.095732273553991,16.42861763564576,18
2022-03-07,3.095732273553991,15.64773465892277,18
2022-03-08,3.095732273553991,15.139494900355311,10
2022-03-09,3.095732273553991,16.435841882846066,19
2022-03-10,3.095732273553991,17.71256398600162,20
2022-03-11,3.095732273553991,18.731575559369624,18
2022-03-12,3.095732273553991,18.530679161827397,16
2022-03-13,3.095732273553991,17.391356406681428,16
2022-03-14,3.095732273553991,16.25293236792311,19
2022-03-15,3.095732273553991,16.33893169283896,16
2022-03-16,3.095732273553991,18.019203109258513,22
2022-03-17,3.095732273553991,20.026168244572425,13
2022-03-18,3.095732273553991,20.661333462294653,25
2022-03-19,3.095732273553991,19.71859649268707,18
2022-03-20,3.095732273553991,18.027144746141467,14
2022-03-21,3.095732273553991,17.19355700124217,12
2022-03-22,3.095732273553991,16.798215220604085,19
2022-03-23,3.095732273553991,17.887334099116654,20
2022-03-24,3.095732273553991,19.761314360371912,20
2022-03-25,3.095732273553991,20.735371190999334,23
2022-03-26,3.095732273553991,20.124537117660598,21
2022-03-27,3.095732273553991,18.54854185416282,14
2022-03-28,3.195732273553991,16.444350733441308,21
2022-03-29,3.195732273553991,16.7785938723868,19
2022-03-30,3.195732273553991,17.99109998551399,17
2022-03-31,3.195732273553991,19.93294217859725,25
2022-04-01,3.195732273553991,20.89477844245578,24
2022-04-02,3.195732273553991,20.18487012382083,29
2022-04-03,3.195732273553991,19.01632080109438,11
2022-04-04,3.195732273553991,17.314826278444716,17
2022-04-05,3.195732273553991,17.213669334683985,16
2022-04-06,3.195732273553991,18.001715083967447,13
2022-04-07,3.195732273553991,19.980913143942473,17
2022-04-08,3.195732273553991,20.927428436683435,15
2022-04-09,3.195732273553991,20.81422032698472,24
2022-04-10,3.195732273553991,19.334720645685522,29
2022-04-11,3.195732273553991,18.095279822095442,14
2022-04-12,3.195732273553991,18.34706843265244,16
2022-04-13,3.195732273553991,19.715994560870627,23
2022-04-14,3.195732273553991,21.279560901007358,30
2022-04-15,3.195732273553991,22.69010747936881,19
2022-04-16,3.195732273553991,22.021368232292627,24
2022-04-17,3.195732273553991,20.151366942070098,23
2022-04-18,3.195732273553991,19.141803802130983,19
2022-04-19,3.195732273553991,18.8820568655244,13
2022-04-20,3.195732273553991,20.450921591337845,22
2022-04-21,3.195732273553991,22.729049743252567,22
2022-04-22,3.195732273553991,24.152433528807357,24
2022-04-23,3.195732273553991,23.28961139347687,11
2022-04-24,3.195732273553991,21.443352832667905,16
2022-04-25,3.195732273553991,19.896084850022277,19
2022-04-26,3.195732273553991,19.87940981192305,23
2022-04-27,3.195732273553991,21.17234337648436,13
2022-04-28,3.195732273553991,22.845043257131532,23
2022-04-29,3.195732273553991,23.55276452047239,27
2022-04-30,3.195732273553991,22.85715681529169,31
2022-05-01,3.195732273553991,20.97845326051319,21
2022-05-02,3.195732273553991,19.38737330913804,20
2022-05-03,3.195732273553991,19.630601086645203,20
2022-05-04,3.195732273553991,21.740440499071763,25
2022-05-05,3.195732273553991,23.75214303226224,23
2022-05-06,3.195732273553991,24.042618214346756,23
2022-05-07,3.195732273553991,23.16441625506729,26
2022-05-08,3.195732273553991,21.7967249820608,15
2022-05-09,3.195732273553991,20.463923560472526,23
2022-05-10,3.195732273553991,20.588386600329265,16
2022-05-11,3.195732273553991,22.864765201038153,23
2022-05-12,3.195732273553991,24.78403495992607,26
2022-05-13,3.195732273553991,26.910765186639452,28
2022-05-14,3.195732273553991,25.929384210885804,20
2022-05-15,3.195732273553991,24.199340124098402,28
2022-05-16,3.195732273553991,22.905483803023785,17
2022-05-17,3.195732273553991,22.740539876727848,13
2022-05-18,3.195732273553991,24.334128274423282,31
2022-05-19,3.195732273553991,25.680180016585826,24
2022-05-20,3.195732273553991,26.501676491242577,26
2022-05-21,3.195732273553991,25.802309987036576,29
2022-05-22,3.195732273553991,23.448958149207446,25
2022-05-23,3.195732273553991,22.247200248433934,20
2022-05-24,3.195732273553991,22.95964314755676,27
2022-05-25,3.195732273553991,24.599761836846156,18
2022-05-26,3.195732273553991,27.63267792579852,27
2022-05-27,3.195732273553991,29.286580857007493,32
2022-05-28,3.195732273553991,28.43596647093364,20
2022-05-29,3.195732273553991,25.761825482711984,29
2022-05-30,3.195732273553991,23.778055394222108,19
2022-05-31,3.195732273553991,23.547578514972013,29
2022-06-01,3.195732273553991,25.197126500171198,23
2022-06-02,3.195732273553991,27.463392353746674,34
2022-06-03,3.195732273553991,28.20518719671471,27
2022-06-04,3.195732273553991,27.520530763597087,29
2022-06-05,3.195732273553991,24.939158970595305,18
2022-06-06,3.195732273553991,22.982890675196572,19
2022-06-07,3.195732273553991,23.25535413290027,21
2022-06-08,3.195732273553991,25.48697781787612,25
2022-06-09,3.195732273553991,28.186363756725086,38
2022-06-10,3.195732273553991,29.119238397435044,30
2022-06-11,3.195732273553991,28.118270131720386,28
2022-06-12,3.195732273553991,25.829454062544222,26
2022-06-13,3.195732273553991,24.54081460408625,21
2022-06-14,3.195732273553991,25.337293733784293,23
2022-06-15,3.195732273553991,27.46115885732399,36
2022-06-16,3.195732273553991,28.93690886083592,35
2022-06-17,3.195732273553991,30.455624981079804,42
2022-06-18,3.195732273553991,28.584529343210352,31
2022-06-19,3.195732273553991,26.163016050892573,34
2022-06-20,3.195732273553991,24.060372179168855,26
2022-06-21,3.195732273553991,23.46041768094698,20
2022-06-22,3.195732273553991,25.109186699879334,23
2022-06-23,3.195732273553991,27.697627369711398,28
2022-06-24,3.195732273553991,28.990099493692558,39
2022-06-25,3.195732273553991,28.13881076814022,22
2022-06-26,3.195732273553991,26.404453549510333,25
2022-06-27,3.195732273553991,24.14882249693999,16
2022-06-28,3.195732273553991,24.833257055964822,29
2022-06-29,3.195732273553991,26.433822939663262,23
2022-06-30,3.195732273553991,28.988279639372436,30
2022-07-01,3.195732273553991,30.04473065063615,28
2022-07-02,3.195732273553991,29.738104366339574,28
2022-07-03,3.195732273553991,27.531048822813418,30
2022-07-04,3.195732273553991,25.59134655520543,27
2022-07-05,3.195732273553991,25.93068238989178,20
2022-07-06,3.195732273553991,27.31133302487907,14
2022-07-07,3.195732273553991,29.869227213839594,37
2022-07-08,3.195732273553991,31.47140284751495,34
2022-07-09,3.195732273553991,31.18380594485003,39
2022-07-10,3.195732273553991,28.72190117058006,25
2022-07-11,3.195732273553991,26.909626867031236,31
2022-07-12,3.195732273553991,27.95363780613241,33
2022-07-13,3.195732273553991,30.36261995506471,29
2022-07-14,3.195732273553991,33.490286806731426,27
2022-07-15,3.195732273553991,34.87362079253128,40
2022-07-16,3.195732273553991,33.36332516528473,44
2022-07-17,3.195732273553991,29.981968942038005,38
2022-07-18,3.195732273553991,28.242509889448804,30
2022-07-19,3.195732273553991,28.162032273966833,27
2022-07-20,3.195732273553991,30.145548939129355,31
2022-07-21,3.195732273553991,33.11614403963781,25
2022-07-22,3.195732273553991,34.70386218411253,41
2022-07-23,3.195732273553991,33.658982526520624,38
2022-07-24,3.195732273553991,30.60418476515663,37
2022-07-25,3.195732273553991,28.760342549279972,28
2022-07-26,3.195732273553991,29.193969629706316,35
2022-07-27,3.195732273553991,31.473094945305043,36
2022-07-28,3.195732273553991,34.39781860765097,37
2022-07-29,3.195732273553991,35.72229646083171,41
2022-07-30,3.195732273553991,34.857921869070836,49
2022-07-31,3.195732273553991,32.14830365602208,21
2022-08-01,3.195732273553991,30.24701059355182,22
2022-08-02,3.195732273553991,30.167573247064496,26
2022-08-03,3.195732273553991,32.71673009337967,34
2022-08-04,3.195732273553991,35.648220479185426,37
2022-08-05,3.195732273553991,37.10821456833243,41
2022-08-06,3.195732273553991,36.62403919538208,28
2022-08-07,3.195732273553991,33.137694388272905,26
2022-08-08,3.195732273553991,30.92507547540153,26
2022-08-09,3.195732273553991,31.119585008822327,43
2022-08-10,3.195732273553991,33.77250855100729,29
2022-08-11,3.195732273553991,37.96121746174631,45
2022-08-12,3.195732273553991,39.60571315514719,39
2022-08-13,3.195732273553991,37.502784423880605,42
2022-08-14,3.195732273553991,33.72444505985782,35
2022-08-15,3.195732273553991,32.02991071934248,34
2022-08-16,3.195732273553991,31.271861913541798,37
2022-08-17,3.195732273553991,33.709222726625725,32
2022-08-18,3.195732273553991,36.811625772599726,41
2022-08-19,3.195732273553991,38.67461200683833,37
2022-08-20,3.195732273553991,37.029526187957615,44
2022-08-21,3.195732273553991,34.194801683211345,31
2022-08-22,3.195732273553991,31.529006865875647,36
2022-08-23,3.195732273553991,31.431261917588145,32
2022-08-24,3.195732273553991,33.77435981744713,27
2022-08-25,3.195732273553991,36.92776050473848,37
2022-08-26,3.195732273553991,37.75359625491426,34
2022-08-27,3.195732273553991,36.68693905061762,47
2022-08-28,3.195732273553991,33.20553348276409,35
2022-08-29,3.195732273553991,30.88882103890264,30
2022-08-30,3.195732273553991,31.53200821571387,39
2022-08-31,3.195732273553991,33.66919775933798,31
2022-09-01,3.195732273553991,36.66113009484425,29
2022-09-02,3.195732273553991,38.2827871350031,34
2022-09-03,3.195732273553991,36.17697047411105,36
2022-09-04,3.195732273553991,34.528241083082904,35
2022-09-05,3.195732273553991,32.37483020922838,39
2022-09-06,3.195732273553991,32.19119486240889,30
2022-09-07,3.195732273553991,34.59844453620161,46
2022-09-08,3.195732273553991,37.64396632587707,44
2022-09-09,3.195732273553991,38.557732253816816,31
2022-09-10,3.195732273553991,36.16500191109765,32
2022-09-11,3.195732273553991,32.925828811116006,28
2022-09-12,3.195732273553991,30.316184001220215,27
2022-09-13,3.195732273553991,30.288329808129877,35
2022-09-14,3.195732273553991,32.983766758674186,29
2022-09-15,3.195732273553991,35.54941464375991,42
2022-09-16,3.195732273553991,37.11925720031379,36
2022-09-17,3.195732273553991,36.09967692012051,40
2022-09-18,3.195732273553991,33.09365630250709,36
2022-09-19,3.195732273553991,31.04908046442884,31
2022-09-20,3.195732273553991,30.734319125316187,28
2022-09-21,3.195732273553991,33.58326150833937,42
2022-09-22,3.195732273553991,35.783350186192315,40
2022-09-23,3.195732273553991,38.02389918462436,44
2022-09-24,3.195732273553991,35.451534227065274,38
2022-09-25,3.195732273553991,32.67409281754093,24
2022-09-26,3.195732273553991,30.083036644950077,35
2022-09-27,3.195732273553991,29.69064410161012,20
2022-09-28,3.195732273553991,31.561427284472977,35
2022-09-29,3.195732273553991,34.04616276454885,33
2022-09-30,3.195732273553991,35.22347167841086,29
2022-10-01,3.195732273553991,33.965611485418144,38
2022-10-02,3.195732273553991,31.90680618946115,30
2022-10-03,3.195732273553991,29.807155266350886,37
2022-10-04,3.195732273553991,29.41912467616567,30
2022-10-05,3.195732273553991,31.437458587788967,24
2022-10-06,3.195732273553991,33.72830166562846,40
2022-10-07,3.195732273553991,34.40237240383565,34
2022-10-08,3.195732273553991,32.976652910845814,34
2022-10-09,3.195732273553991,30.77039990790746,29
2022-10-10,3.195732273553991,28.43932466377841,34
2022-10-11,3.195732273553991,28.508930827645646,22
2022-10-12,3.195732273553991,30.53963504803604,28
2022-10-13,3.195732273553991,33.66248715677336,27
2022-10-14,3.0457322735539907,37.97312866260092,25
2022-10-15,3.0457322735539907,37.49052257342351,36
2022-10-16,3.0457322735539907,34.02948624979375,36
2022-10-17,3.0457322735539907,31.44665433456017,28
2022-10-18,3.0457322735539907,31.541280270550875,30
2022-10-19,3.0457322735539907,33.70770493643213,33
2022-10-20,3.0457322735539907,35.98582448876448,32
2022-10-21,3.0457322735539907,36.520547237920745,26
2022-10-22,3.0457322735539907,35.31379418955732,36
2022-10-23,3.0457322735539907,32.61261084641464,42
2022-10-24,3.0457322735539907,30.161814642141746,19
2022-10-25,3.0457322735539907,30.24709346158977,22
2022-10-26,3.0457322735539907,31.493306957629983,23
2022-10-27,3.0457322735539907,34.07314398671717,39
2022-10-28,3.0457322735539907,35.79950796806386,41
2022-10-29,3.0457322735539907,35.35721548982642,42
2022-10-30,3.0457322735539907,32.8194989612341,30
2022-10-31,3.0457322735539907,30.271765259979514,28
2022-11-01,3.0457322735539907,30.638338182501215,27
2022-11-02,3.0457322735539907,32.84692561618131,29
2022-11-03,3.0457322735539907,36.491592893487784,37
2022-11-04,3.0457322735539907,38.37655200044116,43
2022-11-05,3.0457322735539907,37.813486519312626,39
2022-11-06,3.0457322735539907,33.50153183491096,35
2022-11-07,3.0457322735539907,30.729064160882622,30
2022-11-08,3.0457322735539907,30.517088213822174,28
2022-11-09,3.0457322735539907,33.217626813439935,43
2022-11-10,3.0457322735539907,35.89823289842955,34
2022-11-11,3.0457322735539907,37.26287028560865,39
2022-11-12,3.0457322735539907,35.76063864424111,37
2022-11-13,3.0457322735539907,32.90516563689211,28
2022-11-14,3.0457322735539907,29.74731749993314,25
2022-11-15,3.0457322735539907,29.75541824476056,24
2022-11-16,3.0457322735539907,32.23367034505896,32
2022-11-17,3.0457322735539907,35.25171369966517,32
2022-11-18,3.0457322735539907,36.3093264560349,42
2022-11-19,3.0457322735539907,35.48176507130797,25
2022-11-20,3.0457322735539907,33.29670597218353,48
2022-11-21,3.0457322735539907,31.713677741848116,36
2022-11-22,3.0457322735539907,31.604928736103016,33
2022-11-23,3.0457322735539907,32.79517924920308,29
2022-11-24,3.0457322735539907,35.31587025536249,33
2022-11-25,3.0457322735539907,35.918897092568706,33
2022-11-26,3.0457322735539907,34.74711378222601,29
2022-11-27,3.0457322735539907,32.396143329676576,37
2022-11-28,3.0457322735539907,30.39568519511266,39
2022-11-29,3.0457322735539907,30.203898716264693,26
2022-11-30,3.0457322735539907,32.383924933550205,25
2022-12-01,3.0457322735539907,35.38418685782807,42
2022-12-02,3.0457322735539907,36.20840571020907,36
2022-12-03,3.0457322735539907,35.014808641085054,36
2022-12-04,3.0457322735539907,32.47662831654925,31
2022-12-05,3.0457322735539907,29.8532913076766,35
2022-12-06,3.0457322735539907,30.429641275662373,37
2022-12-07,3.0457322735539907,32.927908953202866,23
2022-12-08,3.0457322735539907,35.31319127643311,46
